file,timestamp,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,pop,weather_main,weather_description
weather_20250302_165540.json,2025-03-03 15:00:00,11.46,10.52,1027,71,6.01,0.31,98,10000,2.16,250,3.25,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 16:00:00,11.01,10.12,1027,75,6.46,0.18,99,10000,1.57,253,3.8,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 17:00:00,10.39,9.52,1027,78,6.4,0.05,99,10000,1.22,247,2.44,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 18:00:00,9.56,9.08,1027,77,5.35,0.0,99,10000,1.56,227,1.77,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 19:00:00,9.37,8.69,1027,77,5.16,0.0,100,10000,1.74,220,1.89,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 20:00:00,9.18,8.31,1027,77,4.85,0.0,100,10000,1.91,219,2.08,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 21:00:00,8.9,7.96,1027,77,4.75,0.0,100,10000,1.94,218,2.27,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 22:00:00,8.56,7.4,1027,78,4.58,0.0,100,10000,2.13,219,3.15,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-03 23:00:00,7.98,6.47,1027,80,4.38,0.0,100,10000,2.45,221,4.08,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-04 00:00:00,6.68,4.74,1026,84,3.84,0.0,97,10000,2.7,227,4.4,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-04 01:00:00,5.72,3.62,1026,87,3.36,0.0,44,10000,2.66,234,4.09,0,Clouds,scattered clouds
weather_20250302_165540.json,2025-03-04 02:00:00,5.11,3.0,1025,89,3.07,0.0,24,10000,2.54,229,3.85,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 03:00:00,4.92,2.79,1025,90,2.93,0.0,17,10000,2.52,241,3.85,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 04:00:00,4.68,2.27,1025,90,2.83,0.0,15,10000,2.81,241,4.96,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 05:00:00,4.41,2.24,1025,91,2.67,0.0,13,10000,2.46,224,4.24,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 06:00:00,4.29,2.25,1024,91,2.54,0.0,12,10000,2.29,229,3.64,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 07:00:00,4.06,1.53,1024,92,2.46,0.0,22,10000,2.8,225,4.7,0,Clouds,few clouds
weather_20250302_165540.json,2025-03-04 08:00:00,4.85,2.69,1024,88,2.59,0.05,54,10000,2.54,214,4.98,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 09:00:00,6.98,5.59,1024,79,3.1,0.61,74,10000,2.09,232,4.76,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 10:00:00,8.91,7.2,1024,63,1.91,1.17,59,10000,3.0,235,6.12,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 11:00:00,9.92,8.25,1023,55,0.86,1.68,63,10000,3.3,237,6.24,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 12:00:00,10.58,9.03,1023,51,0.6,2.23,69,10000,3.48,232,6.54,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 13:00:00,11.49,9.9,1022,46,0.05,1.99,83,10000,3.15,212,5.52,0,Clouds,broken clouds
weather_20250302_165540.json,2025-03-04 14:00:00,11.63,10.1,1021,48,0.55,1.64,92,10000,3.35,225,6.32,0,Clouds,overcast clouds
weather_20250302_165540.json,2025-03-04 15:00:00,11.49,10.05,1021,52,1.62,1.01,95,10000,3.61,239,7.18,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-02 17:00:00,10.08,9.0,1030,71,5.07,0.05,75,10000,3.58,241,8.18,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 18:00:00,10.19,9.14,1030,72,5.37,0.0,75,10000,3.64,234,8.85,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 19:00:00,9.82,8.12,1030,73,5.22,0.0,80,10000,3.31,230,8.74,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 20:00:00,8.95,7.2,1030,77,5.14,0.0,82,10000,3.08,218,6.34,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 21:00:00,7.44,5.4,1030,83,4.75,0.0,72,10000,3.06,223,6.34,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 22:00:00,6.19,3.71,1030,87,4.19,0.0,74,10000,3.34,225,7.69,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-02 23:00:00,5.12,2.37,1030,89,3.07,0.0,79,10000,3.41,223,9.77,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 00:00:00,4.94,2.15,1029,89,2.86,0.0,82,10000,3.41,219,8.74,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 01:00:00,4.52,1.67,1029,90,2.6,0.0,70,10000,3.37,219,7.09,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 02:00:00,4.44,1.48,1029,89,2.4,0.0,84,10000,3.51,220,7.06,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 03:00:00,4.95,2.01,1029,86,2.42,0.0,90,10000,3.65,224,9.21,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 04:00:00,4.82,1.63,1029,86,2.3,0.0,92,10000,4.02,222,9.45,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 05:00:00,4.54,1.64,1029,88,2.27,0.0,89,10000,3.44,238,7.62,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 06:00:00,4.79,1.81,1029,86,2.28,0.0,92,10000,3.65,233,6.97,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 07:00:00,4.76,1.84,1029,87,2.27,0.0,100,10000,3.55,235,6.93,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 08:00:00,5.62,3.04,1029,83,2.58,0.08,100,10000,3.31,228,6.69,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 09:00:00,6.76,4.45,1030,80,3.08,0.25,100,10000,3.26,226,6.31,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 10:00:00,8.63,6.73,1029,73,3.59,0.73,100,10000,3.23,232,6.69,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 11:00:00,9.76,8.18,1029,70,4.13,0.98,100,10000,3.08,241,5.66,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 12:00:00,10.48,9.36,1029,68,4.52,1.52,100,10000,2.77,248,4.61,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 13:00:00,11.34,10.25,1028,66,4.79,0.97,99,10000,2.68,248,3.96,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 14:00:00,11.53,10.46,1028,66,4.97,0.55,99,10000,2.47,252,3.56,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 15:00:00,11.56,10.52,1027,67,5.16,0.31,99,10000,2.16,256,3.05,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 16:00:00,10.96,9.99,1027,72,5.66,0.18,98,10000,2.11,262,3.85,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 17:00:00,10.08,9.15,1027,77,5.76,0.05,96,10000,1.67,256,3.81,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 18:00:00,9.24,8.65,1027,79,5.3,0.0,96,10000,1.63,232,2.67,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 19:00:00,8.26,7.11,1027,81,4.65,0.0,80,10000,2.06,225,3.0,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 20:00:00,7.13,5.47,1027,83,3.96,0.0,80,10000,2.44,224,3.48,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-03 21:00:00,6.47,4.55,1028,85,3.69,0.0,87,10000,2.62,223,3.65,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 22:00:00,6.34,4.29,1028,85,3.65,0.0,89,10000,2.75,223,3.89,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-03 23:00:00,6.13,4.07,1027,86,3.49,0.0,91,10000,2.71,223,4.01,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-04 00:00:00,5.6,3.47,1026,88,3.39,0.0,93,10000,2.67,228,4.12,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-04 01:00:00,5.04,2.93,1026,90,3.1,0.0,6,10000,2.52,225,3.75,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 02:00:00,4.72,2.49,1025,90,2.86,0.0,2,10000,2.59,229,3.86,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 03:00:00,4.44,2.15,1025,91,2.67,0.0,2,10000,2.6,236,3.9,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 04:00:00,4.22,1.88,1025,91,2.5,0.0,1,10000,2.61,233,4.26,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 05:00:00,4.0,1.53,1025,92,2.35,0.0,1,10000,2.72,240,4.78,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 06:00:00,3.71,1.16,1025,92,2.09,0.0,2,10000,2.74,218,4.99,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 07:00:00,3.45,1.07,1025,92,1.84,0.0,2,10000,2.49,234,4.32,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 08:00:00,4.11,1.71,1025,88,1.79,0.05,1,10000,2.66,219,5.26,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 09:00:00,6.52,4.97,1024,74,1.88,0.61,0,10000,2.18,209,4.77,0,Clear,clear sky
weather_20250302_175540.json,2025-03-04 10:00:00,8.6,7.17,1024,57,0.35,1.17,11,10000,2.49,232,5.45,0,Clouds,few clouds
weather_20250302_175540.json,2025-03-04 11:00:00,9.37,7.53,1024,51,-0.55,1.68,28,10000,3.4,245,6.43,0,Clouds,scattered clouds
weather_20250302_175540.json,2025-03-04 12:00:00,10.12,8.39,1023,46,-1.24,2.23,40,10000,3.41,232,6.44,0,Clouds,scattered clouds
weather_20250302_175540.json,2025-03-04 13:00:00,11.03,9.34,1023,44,-1.12,1.99,75,10000,3.23,235,6.01,0,Clouds,broken clouds
weather_20250302_175540.json,2025-03-04 14:00:00,11.36,9.7,1022,44,-0.89,1.64,87,10000,3.38,223,6.06,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-04 15:00:00,11.46,9.91,1021,48,0.49,1.01,94,10000,3.54,233,6.41,0,Clouds,overcast clouds
weather_20250302_175540.json,2025-03-04 16:00:00,10.18,8.82,1021,60,2.41,0.44,95,10000,3.99,233,8.01,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-02 18:00:00,9.5,7.56,1030,74,5.1,0.0,77,10000,3.64,234,8.85,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-02 19:00:00,9.65,7.92,1030,75,5.44,0.0,75,10000,3.31,230,8.74,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-02 20:00:00,9.14,7.43,1030,77,5.33,0.0,78,10000,3.08,218,6.34,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-02 21:00:00,8.03,6.11,1030,81,4.97,0.0,73,10000,3.06,223,6.34,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-02 22:00:00,6.97,4.65,1030,84,4.46,0.0,74,10000,3.34,225,7.69,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-02 23:00:00,6.03,3.47,1030,87,4.03,0.0,78,10000,3.41,223,9.77,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 00:00:00,4.94,2.15,1029,89,2.86,0.0,82,10000,3.41,219,8.74,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 01:00:00,4.52,1.67,1029,90,2.6,0.0,70,10000,3.37,219,7.09,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 02:00:00,4.44,1.48,1029,89,2.4,0.0,84,10000,3.51,220,7.06,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 03:00:00,4.95,2.01,1029,86,2.42,0.0,90,10000,3.65,224,9.21,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 04:00:00,4.82,1.63,1029,86,2.3,0.0,92,10000,4.02,222,9.45,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 05:00:00,4.54,1.64,1029,88,2.27,0.0,89,10000,3.44,238,7.62,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 06:00:00,4.79,1.81,1029,86,2.28,0.0,92,10000,3.65,233,6.97,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 07:00:00,4.76,1.84,1029,87,2.27,0.0,100,10000,3.55,235,6.93,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 08:00:00,5.62,3.04,1029,83,2.58,0.09,100,10000,3.31,228,6.69,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 09:00:00,6.76,4.45,1030,80,3.08,0.26,100,10000,3.26,226,6.31,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 10:00:00,8.63,6.73,1029,73,3.59,0.8,100,10000,3.23,232,6.69,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 11:00:00,9.76,8.18,1029,70,4.13,1.31,100,10000,3.08,241,5.66,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 12:00:00,10.48,9.36,1029,68,4.52,1.58,100,10000,2.77,248,4.61,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 13:00:00,11.34,10.25,1028,66,4.79,1.72,99,10000,2.68,248,3.96,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 14:00:00,11.53,10.46,1028,66,4.97,1.54,99,10000,2.47,252,3.56,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 15:00:00,11.56,10.52,1027,67,5.16,0.97,99,10000,2.16,256,3.05,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 16:00:00,10.96,9.99,1027,72,5.66,0.45,98,10000,2.11,262,3.85,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 17:00:00,10.08,9.15,1027,77,5.76,0.13,96,10000,1.67,256,3.81,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 18:00:00,9.24,8.65,1027,79,5.3,0.0,96,10000,1.63,232,2.67,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 19:00:00,8.26,7.11,1027,81,4.65,0.0,80,10000,2.06,225,3.0,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 20:00:00,7.13,5.47,1027,83,3.96,0.0,80,10000,2.44,224,3.48,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-03 21:00:00,6.47,4.55,1028,85,3.69,0.0,87,10000,2.62,223,3.65,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 22:00:00,6.34,4.29,1028,85,3.65,0.0,89,10000,2.75,223,3.89,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-03 23:00:00,6.13,4.07,1027,86,3.49,0.0,91,10000,2.71,223,4.01,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-04 00:00:00,5.6,3.47,1026,88,3.39,0.0,93,10000,2.67,228,4.12,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-04 01:00:00,5.04,2.93,1026,90,3.1,0.0,6,10000,2.52,225,3.75,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 02:00:00,4.72,2.49,1025,90,2.86,0.0,2,10000,2.59,229,3.86,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 03:00:00,4.44,2.15,1025,91,2.67,0.0,2,10000,2.6,236,3.9,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 04:00:00,4.22,1.88,1025,91,2.5,0.0,1,10000,2.61,233,4.26,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 05:00:00,4.0,1.53,1025,92,2.35,0.0,1,10000,2.72,240,4.78,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 06:00:00,3.71,1.16,1025,92,2.09,0.0,2,10000,2.74,218,4.99,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 07:00:00,3.45,1.07,1025,92,1.84,0.0,2,10000,2.49,234,4.32,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 08:00:00,4.11,1.71,1025,88,1.79,0.21,1,10000,2.66,219,5.26,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 09:00:00,6.52,4.97,1024,74,1.88,0.63,0,10000,2.18,209,4.77,0,Clear,clear sky
weather_20250302_185541.json,2025-03-04 10:00:00,8.6,7.17,1024,57,0.35,1.21,11,10000,2.49,232,5.45,0,Clouds,few clouds
weather_20250302_185541.json,2025-03-04 11:00:00,9.37,7.53,1024,51,-0.55,1.73,28,10000,3.4,245,6.43,0,Clouds,scattered clouds
weather_20250302_185541.json,2025-03-04 12:00:00,10.12,8.39,1023,46,-1.24,1.88,40,10000,3.41,232,6.44,0,Clouds,scattered clouds
weather_20250302_185541.json,2025-03-04 13:00:00,11.03,9.34,1023,44,-1.12,1.99,75,10000,3.23,235,6.01,0,Clouds,broken clouds
weather_20250302_185541.json,2025-03-04 14:00:00,11.36,9.7,1022,44,-0.89,1.72,87,10000,3.38,223,6.06,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-04 15:00:00,11.46,9.91,1021,48,0.49,1.1,94,10000,3.54,233,6.41,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-04 16:00:00,10.18,8.82,1021,60,2.41,0.47,95,10000,3.99,233,8.01,0,Clouds,overcast clouds
weather_20250302_185541.json,2025-03-04 17:00:00,9.0,6.75,1021,68,2.99,0.14,96,10000,4.05,231,8.01,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 03:00:00,5.04,2.85,1025,85,2.73,0.0,17,10000,2.62,252,3.7,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 04:00:00,5.23,2.92,1025,83,2.58,0.0,20,10000,2.81,239,4.99,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 05:00:00,4.98,2.65,1025,85,2.67,0.0,16,10000,2.78,218,5.23,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 06:00:00,4.71,2.27,1025,87,2.73,0.0,13,10000,2.85,197,5.04,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 07:00:00,4.16,2.16,1024,87,2.19,0.0,10,10000,2.23,210,2.75,0,Clear,clear sky
weather_20250304_033151.json,2025-03-04 08:00:00,4.25,2.43,1025,81,1.28,0.21,14,10000,2.06,227,3.13,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 09:00:00,5.67,3.81,1024,72,0.53,0.59,41,10000,2.36,237,5.3,0,Clouds,scattered clouds
weather_20250304_033151.json,2025-03-04 10:00:00,7.7,5.79,1024,59,-0.31,1.12,58,10000,2.93,234,6.93,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 11:00:00,9.16,7.46,1023,48,-1.6,1.79,67,10000,3.08,207,7.08,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 12:00:00,9.73,8.12,1023,46,-1.78,1.8,71,10000,3.12,232,6.4,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 13:00:00,9.6,7.97,1022,49,-0.88,1.81,100,10000,3.11,229,7.04,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 14:00:00,10.59,9.01,1021,50,0.05,1.55,100,10000,4.11,224,7.61,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 15:00:00,10.73,9.19,1020,51,0.54,0.99,100,10000,3.48,223,7.06,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 16:00:00,9.54,7.92,1020,60,1.79,0.43,100,10000,3.07,227,5.94,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 17:00:00,8.48,6.38,1020,68,2.5,0.14,100,10000,3.53,236,7.29,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 18:00:00,6.78,4.22,1019,74,1.96,0.0,87,10000,3.69,214,6.86,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 19:00:00,6.19,3.5,1020,76,1.91,0.0,99,10000,3.69,219,7.84,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 20:00:00,5.8,2.77,1020,77,1.59,0.0,99,10000,4.13,215,8.66,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 21:00:00,5.56,2.63,1020,75,1.04,0.0,100,10000,3.86,206,8.06,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 22:00:00,5.5,2.48,1020,72,0.36,0.0,100,10000,3.98,212,8.93,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 23:00:00,5.46,2.45,1019,69,-0.07,0.0,100,10000,3.96,222,9.14,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 00:00:00,5.56,2.1,1019,71,0.41,0.0,100,10000,4.87,219,10.5,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 01:00:00,5.42,2.06,1018,76,1.11,0.0,55,10000,4.6,215,10.43,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 02:00:00,5.43,2.08,1018,77,1.23,0.0,65,10000,4.58,214,10.31,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 03:00:00,5.25,2.0,1017,78,1.38,0.0,72,10000,4.3,222,9.86,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 04:00:00,5.43,2.09,1017,78,1.54,0.0,79,10000,4.55,217,10.08,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 05:00:00,5.43,2.14,1017,80,1.77,0.0,83,10000,4.45,211,9.58,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 06:00:00,5.23,2.0,1017,81,1.94,0.0,86,10000,4.26,220,9.62,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 07:00:00,5.66,2.25,1016,79,1.78,0.0,98,10000,4.82,212,10.87,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 08:00:00,6.91,3.98,1016,72,1.85,0.2,95,10000,4.44,212,10.78,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 09:00:00,9.17,6.95,1016,62,1.96,0.63,92,10000,4.06,207,12.64,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 10:00:00,11.07,9.64,1016,54,1.87,1.33,93,10000,3.98,208,12.62,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 11:00:00,12.22,10.78,1016,49,1.62,1.99,89,10000,4.51,214,11.88,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 12:00:00,12.89,11.51,1015,49,2.19,2.5,82,10000,4.93,210,12.02,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 13:00:00,13.37,12.04,1015,49,2.58,2.45,70,10000,5.11,210,11.74,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 14:00:00,13.44,12.12,1014,49,2.59,1.98,84,10000,4.98,211,11.19,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 15:00:00,13.37,12.02,1014,48,2.34,1.26,94,10000,4.28,207,10.97,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 16:00:00,12.75,11.36,1013,49,1.95,0.59,92,10000,3.99,211,10.92,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 17:00:00,11.16,9.61,1014,49,0.6,0.19,93,10000,4.05,202,10.33,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 18:00:00,9.04,7.12,1014,50,-1.15,0.0,94,10000,3.42,210,6.25,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 19:00:00,8.16,6.18,1014,47,-2.7,0.0,97,10000,3.2,205,5.7,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 20:00:00,7.36,5.18,1014,49,-2.75,0.0,97,10000,3.25,197,5.49,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 21:00:00,6.77,4.54,1014,57,-1.48,0.0,100,10000,3.14,194,4.99,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 22:00:00,6.33,4.21,1014,66,0.03,0.0,88,10000,2.85,194,4.47,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 23:00:00,5.91,3.74,1013,75,1.48,0.0,71,10000,2.81,186,4.45,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-06 00:00:00,5.93,3.72,1013,84,3.02,0.0,59,10000,2.86,175,3.48,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-06 01:00:00,5.94,3.71,1012,90,4.21,0.0,0,10000,2.89,182,3.6,0,Clear,clear sky
weather_20250304_033151.json,2025-03-06 02:00:00,6.47,4.39,1011,91,4.75,0.0,0,10000,2.83,180,3.75,0,Clear,clear sky
